,Ball 0,,,,Ball 1,,,,
,m:,1,,,m:,1,,,
,r:,1,,,r:,1,,,
,k:,980,,,k:,980,,,
,rot: ,false,,,,,,,
,u_k: ,0.5,,,,,,,
t,s_x,v_x,theta,w,s_x,v_x,theta,w,
0.4476,1.25088,-8.63387e-006,0,0,3.98712,5.00001,0,0,
0.4478,1.25088,-8.63387e-006,0,0,3.98812,5.00001,0,0,
0.448,1.25088,-8.63387e-006,0,0,3.98912,5.00001,0,0,
0.4482,1.25088,-8.63387e-006,0,0,3.99012,5.00001,0,0,
0.4484,1.25088,-8.63387e-006,0,0,3.99112,5.00001,0,0,
0.4486,1.25088,-8.63387e-006,0,0,3.99212,5.00001,0,0,
0.4488,1.25088,-8.63387e-006,0,0,3.99312,5.00001,0,0,
0.449,1.25088,-8.63387e-006,0,0,3.99412,5.00001,0,0,
0.4492,1.25088,-8.63387e-006,0,0,3.99512,5.00001,0,0,
0.4494,1.25088,-8.63387e-006,0,0,3.99612,5.00001,0,0,
0.4496,1.25088,-8.63387e-006,0,0,3.99712,5.00001,0,0,
0.4498,1.25088,-8.63387e-006,0,0,3.99812,5.00001,0,0,
0.45,1.25088,-8.63387e-006,0,0,3.99912,5.00001,0,0,
0.4502,1.25088,-8.63387e-006,0,0,4.00012,5.00001,0,0,
0.4504,1.25088,-8.63387e-006,0,0,4.00112,5.00001,0,0,
0.4506,1.25088,-8.63387e-006,0,0,4.00212,5.00001,0,0,
0.4508,1.25088,-8.63387e-006,0,0,4.00312,5.00001,0,0,
0.451,1.25088,-8.63387e-006,0,0,4.00412,5.00001,0,0,
0.4512,1.25088,-8.63387e-006,0,0,4.00512,5.00001,0,0,
0.4514,1.25088,-8.63387e-006,0,0,4.00612,5.00001,0,0,
0.4516,1.25088,-8.63387e-006,0,0,4.00712,5.00001,0,0,
0.4518,1.25088,-8.63387e-006,0,0,4.00812,5.00001,0,0,
0.452,1.25088,-8.63387e-006,0,0,4.00912,5.00001,0,0,
0.4522,1.25088,-8.63387e-006,0,0,4.01012,5.00001,0,0,
0.4524,1.25088,-8.63387e-006,0,0,4.01112,5.00001,0,0,
0.4526,1.25088,-8.63387e-006,0,0,4.01212,5.00001,0,0,
0.4528,1.25088,-8.63387e-006,0,0,4.01312,5.00001,0,0,
0.453,1.25088,-8.63387e-006,0,0,4.01412,5.00001,0,0,
0.4532,1.25088,-8.63387e-006,0,0,4.01512,5.00001,0,0,
0.4534,1.25088,-8.63387e-006,0,0,4.01612,5.00001,0,0,
0.4536,1.25088,-8.63387e-006,0,0,4.01712,5.00001,0,0,
0.4538,1.25088,-8.63387e-006,0,0,4.01812,5.00001,0,0,
0.454,1.25088,-8.63387e-006,0,0,4.01912,5.00001,0,0,
0.4542,1.25088,-8.63387e-006,0,0,4.02012,5.00001,0,0,
0.4544,1.25088,-8.63387e-006,0,0,4.02112,5.00001,0,0,
0.4546,1.25088,-8.63387e-006,0,0,4.02212,5.00001,0,0,
0.4548,1.25088,-8.63387e-006,0,0,4.02312,5.00001,0,0,
0.455,1.25088,-8.63387e-006,0,0,4.02412,5.00001,0,0,
0.4552,1.25088,-8.63387e-006,0,0,4.02512,5.00001,0,0,
0.4554,1.25088,-8.63387e-006,0,0,4.02612,5.00001,0,0,
0.4556,1.25088,-8.63387e-006,0,0,4.02712,5.00001,0,0,
0.4558,1.25088,-8.63387e-006,0,0,4.02812,5.00001,0,0,
0.456,1.25088,-8.63387e-006,0,0,4.02912,5.00001,0,0,
0.4562,1.25088,-8.63387e-006,0,0,4.03012,5.00001,0,0,
0.4564,1.25088,-8.63387e-006,0,0,4.03112,5.00001,0,0,
0.4566,1.25088,-8.63387e-006,0,0,4.03212,5.00001,0,0,
0.4568,1.25088,-8.63387e-006,0,0,4.03312,5.00001,0,0,
0.457,1.25088,-8.63387e-006,0,0,4.03412,5.00001,0,0,
0.4572,1.25088,-8.63387e-006,0,0,4.03512,5.00001,0,0,
0.4574,1.25088,-8.63387e-006,0,0,4.03612,5.00001,0,0,
0.4576,1.25088,-8.63387e-006,0,0,4.03712,5.00001,0,0,
0.4578,1.25088,-8.63387e-006,0,0,4.03812,5.00001,0,0,
0.458,1.25088,-8.63387e-006,0,0,4.03912,5.00001,0,0,
0.4582,1.25088,-8.63387e-006,0,0,4.04012,5.00001,0,0,
0.4584,1.25088,-8.63387e-006,0,0,4.04112,5.00001,0,0,
0.4586,1.25088,-8.63387e-006,0,0,4.04212,5.00001,0,0,
0.4588,1.25088,-8.63387e-006,0,0,4.04312,5.00001,0,0,
0.459,1.25088,-8.63387e-006,0,0,4.04412,5.00001,0,0,
0.4592,1.25088,-8.63387e-006,0,0,4.04512,5.00001,0,0,
0.4594,1.25088,-8.63387e-006,0,0,4.04612,5.00001,0,0,
0.4596,1.25088,-8.63387e-006,0,0,4.04712,5.00001,0,0,
0.4598,1.25088,-8.63387e-006,0,0,4.04812,5.00001,0,0,
0.46,1.25088,-8.63387e-006,0,0,4.04912,5.00001,0,0,
0.4602,1.25088,-8.63387e-006,0,0,4.05012,5.00001,0,0,
0.4604,1.25088,-8.63387e-006,0,0,4.05112,5.00001,0,0,
0.4606,1.25088,-8.63387e-006,0,0,4.05212,5.00001,0,0,
0.4608,1.25088,-8.63387e-006,0,0,4.05312,5.00001,0,0,
0.461,1.25088,-8.63387e-006,0,0,4.05412,5.00001,0,0,
0.4612,1.25088,-8.63387e-006,0,0,4.05512,5.00001,0,0,
0.4614,1.25088,-8.63387e-006,0,0,4.05612,5.00001,0,0,
0.4616,1.25088,-8.63387e-006,0,0,4.05712,5.00001,0,0,
0.4618,1.25088,-8.63387e-006,0,0,4.05812,5.00001,0,0,
0.462,1.25088,-8.63387e-006,0,0,4.05912,5.00001,0,0,
0.4622,1.25088,-8.63387e-006,0,0,4.06012,5.00001,0,0,
0.4624,1.25088,-8.63387e-006,0,0,4.06112,5.00001,0,0,
0.4626,1.25088,-8.63387e-006,0,0,4.06212,5.00001,0,0,
0.4628,1.25088,-8.63387e-006,0,0,4.06312,5.00001,0,0,
0.463,1.25088,-8.63387e-006,0,0,4.06412,5.00001,0,0,
0.4632,1.25088,-8.63387e-006,0,0,4.06512,5.00001,0,0,
0.4634,1.25088,-8.63387e-006,0,0,4.06612,5.00001,0,0,
0.4636,1.25088,-8.63387e-006,0,0,4.06712,5.00001,0,0,
0.4638,1.25088,-8.63387e-006,0,0,4.06812,5.00001,0,0,
0.464,1.25088,-8.63387e-006,0,0,4.06912,5.00001,0,0,
0.4642,1.25088,-8.63387e-006,0,0,4.07012,5.00001,0,0,
0.4644,1.25088,-8.63387e-006,0,0,4.07112,5.00001,0,0,
0.4646,1.25088,-8.63387e-006,0,0,4.07212,5.00001,0,0,
0.4648,1.25088,-8.63387e-006,0,0,4.07312,5.00001,0,0,
0.465,1.25088,-8.63387e-006,0,0,4.07412,5.00001,0,0,
0.4652,1.25088,-8.63387e-006,0,0,4.07512,5.00001,0,0,
0.4654,1.25088,-8.63387e-006,0,0,4.07612,5.00001,0,0,
0.4656,1.25088,-8.63387e-006,0,0,4.07712,5.00001,0,0,
0.4658,1.25088,-8.63387e-006,0,0,4.07812,5.00001,0,0,
0.466,1.25088,-8.63387e-006,0,0,4.07912,5.00001,0,0,
0.4662,1.25088,-8.63387e-006,0,0,4.08012,5.00001,0,0,
0.4664,1.25088,-8.63387e-006,0,0,4.08112,5.00001,0,0,
0.4666,1.25088,-8.63387e-006,0,0,4.08212,5.00001,0,0,
0.4668,1.25088,-8.63387e-006,0,0,4.08312,5.00001,0,0,
0.467,1.25088,-8.63387e-006,0,0,4.08412,5.00001,0,0,
0.4672,1.25088,-8.63387e-006,0,0,4.08512,5.00001,0,0,
0.4674,1.25088,-8.63387e-006,0,0,4.08612,5.00001,0,0,
0.4676,1.25088,-8.63387e-006,0,0,4.08712,5.00001,0,0,
0.4678,1.25088,-8.63387e-006,0,0,4.08812,5.00001,0,0,
0.468,1.25088,-8.63387e-006,0,0,4.08912,5.00001,0,0,
0.4682,1.25088,-8.63387e-006,0,0,4.09012,5.00001,0,0,
0.4684,1.25088,-8.63387e-006,0,0,4.09112,5.00001,0,0,
0.4686,1.25088,-8.63387e-006,0,0,4.09212,5.00001,0,0,
0.4688,1.25088,-8.63387e-006,0,0,4.09312,5.00001,0,0,
0.469,1.25088,-8.63387e-006,0,0,4.09412,5.00001,0,0,
0.4692,1.25088,-8.63387e-006,0,0,4.09512,5.00001,0,0,
0.4694,1.25088,-8.63387e-006,0,0,4.09612,5.00001,0,0,
0.4696,1.25088,-8.63387e-006,0,0,4.09712,5.00001,0,0,
0.4698,1.25088,-8.63387e-006,0,0,4.09812,5.00001,0,0,
0.47,1.25088,-8.63387e-006,0,0,4.09912,5.00001,0,0,
0.4702,1.25088,-8.63387e-006,0,0,4.10012,5.00001,0,0,
0.4704,1.25088,-8.63387e-006,0,0,4.10112,5.00001,0,0,
0.4706,1.25088,-8.63387e-006,0,0,4.10212,5.00001,0,0,
0.4708,1.25088,-8.63387e-006,0,0,4.10312,5.00001,0,0,
0.471,1.25088,-8.63387e-006,0,0,4.10412,5.00001,0,0,
0.4712,1.25088,-8.63387e-006,0,0,4.10512,5.00001,0,0,
0.4714,1.25088,-8.63387e-006,0,0,4.10612,5.00001,0,0,
0.4716,1.25088,-8.63387e-006,0,0,4.10712,5.00001,0,0,
0.4718,1.25088,-8.63387e-006,0,0,4.10812,5.00001,0,0,
0.472,1.25088,-8.63387e-006,0,0,4.10912,5.00001,0,0,
0.4722,1.25088,-8.63387e-006,0,0,4.11012,5.00001,0,0,
0.4724,1.25088,-8.63387e-006,0,0,4.11112,5.00001,0,0,
0.4726,1.25088,-8.63387e-006,0,0,4.11212,5.00001,0,0,
0.4728,1.25088,-8.63387e-006,0,0,4.11312,5.00001,0,0,
0.473,1.25088,-8.63387e-006,0,0,4.11412,5.00001,0,0,
0.4732,1.25088,-8.63387e-006,0,0,4.11512,5.00001,0,0,
0.4734,1.25088,-8.63387e-006,0,0,4.11612,5.00001,0,0,
0.4736,1.25088,-8.63387e-006,0,0,4.11712,5.00001,0,0,
0.4738,1.25088,-8.63387e-006,0,0,4.11812,5.00001,0,0,
0.474,1.25088,-8.63387e-006,0,0,4.11912,5.00001,0,0,
0.4742,1.25088,-8.63387e-006,0,0,4.12012,5.00001,0,0,
0.4744,1.25088,-8.63387e-006,0,0,4.12112,5.00001,0,0,
0.4746,1.25088,-8.63387e-006,0,0,4.12212,5.00001,0,0,
0.4748,1.25088,-8.63387e-006,0,0,4.12312,5.00001,0,0,
0.475,1.25088,-8.63387e-006,0,0,4.12412,5.00001,0,0,
0.4752,1.25088,-8.63387e-006,0,0,4.12512,5.00001,0,0,
0.4754,1.25088,-8.63387e-006,0,0,4.12612,5.00001,0,0,
0.4756,1.25088,-8.63387e-006,0,0,4.12712,5.00001,0,0,
0.4758,1.25088,-8.63387e-006,0,0,4.12812,5.00001,0,0,
0.476,1.25088,-8.63387e-006,0,0,4.12912,5.00001,0,0,
0.4762,1.25088,-8.63387e-006,0,0,4.13012,5.00001,0,0,
0.4764,1.25088,-8.63387e-006,0,0,4.13112,5.00001,0,0,
0.4766,1.25088,-8.63387e-006,0,0,4.13212,5.00001,0,0,
0.4768,1.25088,-8.63387e-006,0,0,4.13312,5.00001,0,0,
0.477,1.25088,-8.63387e-006,0,0,4.13412,5.00001,0,0,
0.4772,1.25088,-8.63387e-006,0,0,4.13512,5.00001,0,0,
0.4774,1.25088,-8.63387e-006,0,0,4.13612,5.00001,0,0,
0.4776,1.25088,-8.63387e-006,0,0,4.13712,5.00001,0,0,
0.4778,1.25088,-8.63387e-006,0,0,4.13812,5.00001,0,0,
0.478,1.25088,-8.63387e-006,0,0,4.13912,5.00001,0,0,
0.4782,1.25088,-8.63387e-006,0,0,4.14012,5.00001,0,0,
0.4784,1.25088,-8.63387e-006,0,0,4.14112,5.00001,0,0,
0.4786,1.25088,-8.63387e-006,0,0,4.14212,5.00001,0,0,
0.4788,1.25088,-8.63387e-006,0,0,4.14312,5.00001,0,0,
0.479,1.25088,-8.63387e-006,0,0,4.14412,5.00001,0,0,
0.4792,1.25088,-8.63387e-006,0,0,4.14512,5.00001,0,0,
0.4794,1.25088,-8.63387e-006,0,0,4.14612,5.00001,0,0,
0.4796,1.25088,-8.63387e-006,0,0,4.14712,5.00001,0,0,
0.4798,1.25088,-8.63387e-006,0,0,4.14812,5.00001,0,0,
0.48,1.25088,-8.63387e-006,0,0,4.14912,5.00001,0,0,
0.4802,1.25088,-8.63387e-006,0,0,4.15012,5.00001,0,0,
0.4804,1.25088,-8.63387e-006,0,0,4.15112,5.00001,0,0,
0.4806,1.25088,-8.63387e-006,0,0,4.15212,5.00001,0,0,
0.4808,1.25088,-8.63387e-006,0,0,4.15312,5.00001,0,0,
0.481,1.25088,-8.63387e-006,0,0,4.15412,5.00001,0,0,
0.4812,1.25088,-8.63387e-006,0,0,4.15512,5.00001,0,0,
0.4814,1.25088,-8.63387e-006,0,0,4.15612,5.00001,0,0,
0.4816,1.25088,-8.63387e-006,0,0,4.15712,5.00001,0,0,
0.4818,1.25088,-8.63387e-006,0,0,4.15812,5.00001,0,0,
0.482,1.25088,-8.63387e-006,0,0,4.15912,5.00001,0,0,
0.4822,1.25088,-8.63387e-006,0,0,4.16012,5.00001,0,0,
0.4824,1.25088,-8.63387e-006,0,0,4.16112,5.00001,0,0,
0.4826,1.25088,-8.63387e-006,0,0,4.16212,5.00001,0,0,
0.4828,1.25088,-8.63387e-006,0,0,4.16312,5.00001,0,0,
0.483,1.25088,-8.63387e-006,0,0,4.16412,5.00001,0,0,
0.4832,1.25088,-8.63387e-006,0,0,4.16512,5.00001,0,0,
0.4834,1.25088,-8.63387e-006,0,0,4.16612,5.00001,0,0,
0.4836,1.25088,-8.63387e-006,0,0,4.16712,5.00001,0,0,
0.4838,1.25088,-8.63387e-006,0,0,4.16812,5.00001,0,0,
0.484,1.25088,-8.63387e-006,0,0,4.16912,5.00001,0,0,
0.4842,1.25088,-8.63387e-006,0,0,4.17012,5.00001,0,0,
0.4844,1.25088,-8.63387e-006,0,0,4.17112,5.00001,0,0,
0.4846,1.25088,-8.63387e-006,0,0,4.17212,5.00001,0,0,
0.4848,1.25088,-8.63387e-006,0,0,4.17312,5.00001,0,0,
0.485,1.25088,-8.63387e-006,0,0,4.17412,5.00001,0,0,
0.4852,1.25088,-8.63387e-006,0,0,4.17512,5.00001,0,0,
0.4854,1.25088,-8.63387e-006,0,0,4.17612,5.00001,0,0,
0.4856,1.25088,-8.63387e-006,0,0,4.17712,5.00001,0,0,
0.4858,1.25088,-8.63387e-006,0,0,4.17812,5.00001,0,0,
0.486,1.25088,-8.63387e-006,0,0,4.17912,5.00001,0,0,
0.4862,1.25088,-8.63387e-006,0,0,4.18012,5.00001,0,0,
0.4864,1.25088,-8.63387e-006,0,0,4.18112,5.00001,0,0,
0.4866,1.25088,-8.63387e-006,0,0,4.18212,5.00001,0,0,
0.4868,1.25088,-8.63387e-006,0,0,4.18312,5.00001,0,0,
0.487,1.25088,-8.63387e-006,0,0,4.18412,5.00001,0,0,
0.4872,1.25088,-8.63387e-006,0,0,4.18512,5.00001,0,0,
0.4874,1.25088,-8.63387e-006,0,0,4.18612,5.00001,0,0,
0.4876,1.25088,-8.63387e-006,0,0,4.18712,5.00001,0,0,
0.4878,1.25088,-8.63387e-006,0,0,4.18812,5.00001,0,0,
0.488,1.25088,-8.63387e-006,0,0,4.18912,5.00001,0,0,
0.4882,1.25088,-8.63387e-006,0,0,4.19012,5.00001,0,0,
0.4884,1.25088,-8.63387e-006,0,0,4.19112,5.00001,0,0,
0.4886,1.25088,-8.63387e-006,0,0,4.19212,5.00001,0,0,
0.4888,1.25088,-8.63387e-006,0,0,4.19312,5.00001,0,0,
0.489,1.25088,-8.63387e-006,0,0,4.19412,5.00001,0,0,
0.4892,1.25088,-8.63387e-006,0,0,4.19512,5.00001,0,0,
0.4894,1.25088,-8.63387e-006,0,0,4.19612,5.00001,0,0,
0.4896,1.25088,-8.63387e-006,0,0,4.19712,5.00001,0,0,
0.4898,1.25088,-8.63387e-006,0,0,4.19812,5.00001,0,0,
0.49,1.25088,-8.63387e-006,0,0,4.19912,5.00001,0,0,
0.4902,1.25088,-8.63387e-006,0,0,4.20012,5.00001,0,0,
0.4904,1.25088,-8.63387e-006,0,0,4.20112,5.00001,0,0,
0.4906,1.25088,-8.63387e-006,0,0,4.20212,5.00001,0,0,
0.4908,1.25088,-8.63387e-006,0,0,4.20312,5.00001,0,0,
0.491,1.25088,-8.63387e-006,0,0,4.20412,5.00001,0,0,
0.4912,1.25088,-8.63387e-006,0,0,4.20512,5.00001,0,0,
0.4914,1.25088,-8.63387e-006,0,0,4.20612,5.00001,0,0,
0.4916,1.25088,-8.63387e-006,0,0,4.20712,5.00001,0,0,
0.4918,1.25088,-8.63387e-006,0,0,4.20812,5.00001,0,0,
0.492,1.25088,-8.63387e-006,0,0,4.20912,5.00001,0,0,
0.4922,1.25088,-8.63387e-006,0,0,4.21012,5.00001,0,0,
0.4924,1.25088,-8.63387e-006,0,0,4.21112,5.00001,0,0,
0.4926,1.25088,-8.63387e-006,0,0,4.21212,5.00001,0,0,
0.4928,1.25088,-8.63387e-006,0,0,4.21312,5.00001,0,0,
0.493,1.25088,-8.63387e-006,0,0,4.21412,5.00001,0,0,
0.4932,1.25088,-8.63387e-006,0,0,4.21512,5.00001,0,0,
0.4934,1.25088,-8.63387e-006,0,0,4.21612,5.00001,0,0,
0.4936,1.25088,-8.63387e-006,0,0,4.21712,5.00001,0,0,
0.4938,1.25088,-8.63387e-006,0,0,4.21812,5.00001,0,0,
0.494,1.25088,-8.63387e-006,0,0,4.21912,5.00001,0,0,
0.4942,1.25088,-8.63387e-006,0,0,4.22012,5.00001,0,0,
0.4944,1.25088,-8.63387e-006,0,0,4.22112,5.00001,0,0,
0.4946,1.25088,-8.63387e-006,0,0,4.22212,5.00001,0,0,
0.4948,1.25088,-8.63387e-006,0,0,4.22312,5.00001,0,0,
0.495,1.25088,-8.63387e-006,0,0,4.22412,5.00001,0,0,
0.4952,1.25088,-8.63387e-006,0,0,4.22512,5.00001,0,0,
0.4954,1.25088,-8.63387e-006,0,0,4.22612,5.00001,0,0,
0.4956,1.25088,-8.63387e-006,0,0,4.22712,5.00001,0,0,
0.4958,1.25088,-8.63387e-006,0,0,4.22812,5.00001,0,0,
0.496,1.25088,-8.63387e-006,0,0,4.22912,5.00001,0,0,
0.4962,1.25088,-8.63387e-006,0,0,4.23012,5.00001,0,0,
0.4964,1.25088,-8.63387e-006,0,0,4.23112,5.00001,0,0,
0.4966,1.25088,-8.63387e-006,0,0,4.23212,5.00001,0,0,
0.4968,1.25088,-8.63387e-006,0,0,4.23312,5.00001,0,0,
0.497,1.25088,-8.63387e-006,0,0,4.23412,5.00001,0,0,
0.4972,1.25088,-8.63387e-006,0,0,4.23512,5.00001,0,0,
0.4974,1.25088,-8.63387e-006,0,0,4.23612,5.00001,0,0,
0.4976,1.25088,-8.63387e-006,0,0,4.23712,5.00001,0,0,
0.4978,1.25088,-8.63387e-006,0,0,4.23812,5.00001,0,0,
0.498,1.25088,-8.63387e-006,0,0,4.23912,5.00001,0,0,
0.4982,1.25088,-8.63387e-006,0,0,4.24012,5.00001,0,0,
0.4984,1.25088,-8.63387e-006,0,0,4.24112,5.00001,0,0,
0.4986,1.25088,-8.63387e-006,0,0,4.24212,5.00001,0,0,
0.4988,1.25088,-8.63387e-006,0,0,4.24312,5.00001,0,0,
0.499,1.25088,-8.63387e-006,0,0,4.24412,5.00001,0,0,
0.4992,1.25088,-8.63387e-006,0,0,4.24512,5.00001,0,0,
0.4994,1.25088,-8.63387e-006,0,0,4.24612,5.00001,0,0,
0.4996,1.25088,-8.63387e-006,0,0,4.24712,5.00001,0,0,
0.4998,1.25088,-8.63387e-006,0,0,4.24812,5.00001,0,0,
0.5,1.25088,-8.63387e-006,0,0,4.24912,5.00001,0,0,
0.5002,1.25088,-8.63387e-006,0,0,4.25012,5.00001,0,0,
