,Ball 0,,,,,,Ball 1,,,,,,
,m:,1.2,,,,,m:,2.31,,,,,
,r:,1,,,,,r:,1,,,,,
,k:,980,,,,,k:,980,,,,,
,rot: ,true,,,,,,,,,,,
,u_k: ,0.5,,,,,,,,,,,
t,s_x,s_y,v_x,v_y,theta,w,s_x,s_y,v_x,v_y,theta,w,
0.0908,1.52626,0.0185787,15.1521,1.5106,-0.0334973,-2.50681,2.11372,-1.62965,1.01189,-0.784725,-0.0174012,-1.30224,
0.0909,1.52778,0.0187305,15.1439,1.5185,-0.0337491,-2.51799,2.11382,-1.62973,1.01617,-0.788833,-0.017532,-1.30805,
0.091,1.52929,0.0188831,15.1356,1.52643,-0.0340021,-2.52917,2.11393,-1.62981,1.02045,-0.792949,-0.0176634,-1.31385,
0.0911,1.53081,0.0190366,15.1274,1.53437,-0.0342561,-2.54036,2.11403,-1.62989,1.02473,-0.797073,-0.0177954,-1.31967,
0.0912,1.53232,0.0191908,15.1191,1.54232,-0.0345112,-2.55157,2.11413,-1.62997,1.02902,-0.801205,-0.0179279,-1.32549,
0.0913,1.53383,0.0193458,15.1109,1.55029,-0.0347675,-2.56278,2.11423,-1.63005,1.0333,-0.805343,-0.0180611,-1.33131,
0.0914,1.53534,0.0195017,15.1026,1.55827,-0.0350249,-2.574,2.11434,-1.63013,1.03759,-0.80949,-0.0181948,-1.33714,
0.0915,1.53685,0.0196583,15.0944,1.56626,-0.0352834,-2.58523,2.11444,-1.63021,1.04188,-0.813644,-0.0183291,-1.34298,
0.0916,1.53836,0.0198157,15.0861,1.57427,-0.0355431,-2.59647,2.11455,-1.63029,1.04617,-0.817805,-0.0184639,-1.34882,
0.0917,1.53986,0.019974,15.0779,1.5823,-0.0358039,-2.60772,2.11465,-1.63038,1.05045,-0.821973,-0.0185994,-1.35466,
0.0918,1.54137,0.020133,15.0696,1.59034,-0.0360658,-2.61898,2.11476,-1.63046,1.05474,-0.826149,-0.0187355,-1.36051,
0.0919,1.54288,0.0202928,15.0614,1.59839,-0.0363288,-2.63024,2.11486,-1.63054,1.05903,-0.830332,-0.0188721,-1.36636,
0.092,1.54438,0.0204535,15.0531,1.60646,-0.0365929,-2.64152,2.11497,-1.63063,1.06332,-0.834523,-0.0190093,-1.37222,
0.0921,1.54589,0.0206149,15.0448,1.61454,-0.0368582,-2.6528,2.11508,-1.63071,1.06762,-0.838721,-0.0191471,-1.37808,
0.0922,1.54739,0.0207772,15.0366,1.62263,-0.0371246,-2.66409,2.11518,-1.63079,1.07191,-0.842925,-0.0192855,-1.38395,
0.0923,1.54889,0.0209403,15.0283,1.63074,-0.0373922,-2.6754,2.11529,-1.63088,1.0762,-0.847137,-0.0194245,-1.38982,
0.0924,1.5504,0.0211041,15.0201,1.63886,-0.0376608,-2.68671,2.1154,-1.63096,1.08049,-0.851356,-0.0195641,-1.39569,
0.0925,1.5519,0.0212688,15.0118,1.647,-0.0379306,-2.69802,2.11551,-1.63105,1.08478,-0.855582,-0.0197042,-1.40157,
0.0926,1.5534,0.0214344,15.0035,1.65514,-0.0382016,-2.70935,2.11562,-1.63113,1.08908,-0.859815,-0.019845,-1.40745,
0.0927,1.5549,0.0216007,14.9953,1.66331,-0.0384736,-2.72068,2.11573,-1.63122,1.09337,-0.864055,-0.0199863,-1.41334,
0.0928,1.5564,0.0217678,14.987,1.67148,-0.0387468,-2.73202,2.11584,-1.63131,1.09766,-0.868302,-0.0201282,-1.41923,
0.0929,1.55789,0.0219358,14.9787,1.67967,-0.0390212,-2.74337,2.11595,-1.6314,1.10195,-0.872556,-0.0202707,-1.42513,
0.093,1.55939,0.0221046,14.9705,1.68787,-0.0392967,-2.75473,2.11606,-1.63148,1.10625,-0.876817,-0.0204138,-1.43103,
0.0931,1.56089,0.0222742,14.9622,1.69609,-0.0395733,-2.7661,2.11617,-1.63157,1.11054,-0.881084,-0.0205575,-1.43693,
0.0932,1.56238,0.0224446,14.9539,1.70431,-0.039851,-2.77747,2.11628,-1.63166,1.11483,-0.885358,-0.0207018,-1.44284,
0.0933,1.56388,0.0226159,14.9457,1.71255,-0.0401299,-2.78885,2.11639,-1.63175,1.11912,-0.889639,-0.0208467,-1.44875,
0.0934,1.56537,0.022788,14.9374,1.72081,-0.0404099,-2.80023,2.1165,-1.63184,1.12342,-0.893926,-0.0209922,-1.45467,
0.0935,1.56686,0.0229609,14.9292,1.72907,-0.0406911,-2.81163,2.11662,-1.63193,1.12771,-0.89822,-0.0211382,-1.46059,
0.0936,1.56836,0.0231346,14.9209,1.73735,-0.0409734,-2.82303,2.11673,-1.63202,1.132,-0.902521,-0.0212849,-1.46651,
0.0937,1.56985,0.0233092,14.9126,1.74564,-0.0412568,-2.83444,2.11684,-1.63211,1.13629,-0.906828,-0.0214321,-1.47244,
0.0938,1.57134,0.0234846,14.9044,1.75395,-0.0415414,-2.84585,2.11696,-1.6322,1.14058,-0.911141,-0.02158,-1.47837,
0.0939,1.57283,0.0236608,14.8961,1.76226,-0.0418271,-2.85728,2.11707,-1.63229,1.14487,-0.915461,-0.0217284,-1.4843,
0.094,1.57432,0.0238379,14.8879,1.77059,-0.042114,-2.8687,2.11719,-1.63238,1.14916,-0.919788,-0.0218774,-1.49024,
0.0941,1.5758,0.0240158,14.8796,1.77893,-0.042402,-2.88014,2.1173,-1.63248,1.15345,-0.92412,-0.022027,-1.49618,
0.0942,1.57729,0.0241945,14.8713,1.78728,-0.0426912,-2.89158,2.11742,-1.63257,1.15774,-0.928459,-0.0221772,-1.50212,
0.0943,1.57878,0.024374,14.8631,1.79565,-0.0429815,-2.90303,2.11753,-1.63266,1.16203,-0.932804,-0.022328,-1.50807,
0.0944,1.58026,0.0245544,14.8548,1.80402,-0.0432729,-2.91448,2.11765,-1.63276,1.16632,-0.937156,-0.0224794,-1.51402,
0.0945,1.58175,0.0247357,14.8466,1.81241,-0.0435655,-2.92594,2.11777,-1.63285,1.1706,-0.941513,-0.0226314,-1.51997,
0.0946,1.58323,0.0249178,14.8383,1.82081,-0.0438593,-2.93741,2.11789,-1.63294,1.17489,-0.945877,-0.022784,-1.52593,
0.0947,1.58471,0.0251007,14.8301,1.82922,-0.0441542,-2.94888,2.118,-1.63304,1.17918,-0.950247,-0.0229372,-1.53189,
0.0948,1.5862,0.0252845,14.8218,1.83765,-0.0444502,-2.96036,2.11812,-1.63313,1.18346,-0.954622,-0.023091,-1.53785,
0.0949,1.58768,0.0254691,14.8136,1.84608,-0.0447474,-2.97184,2.11824,-1.63323,1.18774,-0.959004,-0.0232454,-1.54381,
0.095,1.58916,0.0256545,14.8054,1.85453,-0.0450457,-2.98333,2.11836,-1.63333,1.19202,-0.963391,-0.0234004,-1.54978,
0.0951,1.59064,0.0258408,14.7971,1.86299,-0.0453452,-2.99483,2.11848,-1.63342,1.19631,-0.967785,-0.0235559,-1.55575,
0.0952,1.59212,0.026028,14.7889,1.87145,-0.0456458,-3.00633,2.1186,-1.63352,1.20059,-0.972184,-0.0237121,-1.56173,
0.0953,1.59359,0.026216,14.7806,1.87993,-0.0459476,-3.01783,2.11872,-1.63362,1.20486,-0.976589,-0.0238689,-1.56771,
0.0954,1.59507,0.0264048,14.7724,1.88843,-0.0462505,-3.02934,2.11884,-1.63372,1.20914,-0.981,-0.0240263,-1.57368,
0.0955,1.59655,0.0265945,14.7642,1.89693,-0.0465546,-3.04086,2.11896,-1.63382,1.21342,-0.985417,-0.0241842,-1.57967,
0.0956,1.59802,0.026785,14.7559,1.90544,-0.0468599,-3.05238,2.11908,-1.63391,1.21769,-0.989839,-0.0243428,-1.58565,
0.0957,1.5995,0.0269764,14.7477,1.91396,-0.0471663,-3.06391,2.11921,-1.63401,1.22197,-0.994266,-0.024502,-1.59164,
0.0958,1.60097,0.0271687,14.7395,1.9225,-0.0474738,-3.07544,2.11933,-1.63411,1.22624,-0.9987,-0.0246617,-1.59763,
0.0959,1.60245,0.0273618,14.7313,1.93104,-0.0477825,-3.08697,2.11945,-1.63421,1.23051,-1.00314,-0.0248221,-1.60362,
0.096,1.60392,0.0275557,14.7231,1.9396,-0.0480924,-3.09851,2.11957,-1.63431,1.23478,-1.00758,-0.024983,-1.60962,
0.0961,1.60539,0.0277506,14.7148,1.94816,-0.0484034,-3.11006,2.1197,-1.63442,1.23905,-1.01203,-0.0251446,-1.61561,
0.0962,1.60686,0.0279462,14.7066,1.95674,-0.0487155,-3.12161,2.11982,-1.63452,1.24331,-1.01649,-0.0253068,-1.62161,
0.0963,1.60833,0.0281428,14.6984,1.96532,-0.0490288,-3.13316,2.11995,-1.63462,1.24758,-1.02095,-0.0254695,-1.62761,
0.0964,1.6098,0.0283402,14.6902,1.97392,-0.0493433,-3.14472,2.12007,-1.63472,1.25184,-1.02541,-0.0256329,-1.63362,
0.0965,1.61127,0.0285384,14.682,1.98253,-0.0496589,-3.15628,2.1202,-1.63483,1.2561,-1.02988,-0.0257968,-1.63962,
0.0966,1.61273,0.0287375,14.6738,1.99114,-0.0499757,-3.16784,2.12032,-1.63493,1.26036,-1.03436,-0.0259614,-1.64563,
0.0967,1.6142,0.0289375,14.6656,1.99977,-0.0502937,-3.17941,2.12045,-1.63503,1.26462,-1.03884,-0.0261266,-1.65164,
0.0968,1.61567,0.0291383,14.6574,2.0084,-0.0506128,-3.19098,2.12058,-1.63514,1.26887,-1.04333,-0.0262923,-1.65765,
0.0969,1.61713,0.02934,14.6492,2.01705,-0.050933,-3.20256,2.12071,-1.63524,1.27312,-1.04782,-0.0264587,-1.66367,
0.097,1.6186,0.0295426,14.6411,2.02571,-0.0512544,-3.21414,2.12083,-1.63535,1.27738,-1.05231,-0.0266257,-1.66968,
0.0971,1.62006,0.0297461,14.6329,2.03437,-0.051577,-3.22572,2.12096,-1.63545,1.28162,-1.05682,-0.0267932,-1.6757,
0.0972,1.62152,0.0299504,14.6247,2.04304,-0.0519007,-3.23731,2.12109,-1.63556,1.28587,-1.06132,-0.0269614,-1.68172,
0.0973,1.62298,0.0301555,14.6165,2.05173,-0.0522256,-3.2489,2.12122,-1.63567,1.29012,-1.06583,-0.0271302,-1.68774,
0.0974,1.62444,0.0303616,14.6084,2.06042,-0.0525517,-3.26049,2.12135,-1.63577,1.29436,-1.07035,-0.0272996,-1.69376,
0.0975,1.6259,0.0305685,14.6002,2.06912,-0.0528789,-3.27209,2.12148,-1.63588,1.2986,-1.07487,-0.0274695,-1.69979,
0.0976,1.62736,0.0307763,14.592,2.07783,-0.0532072,-3.28369,2.12161,-1.63599,1.30284,-1.07939,-0.0276401,-1.70581,
0.0977,1.62882,0.0309849,14.5839,2.08655,-0.0535368,-3.29529,2.12174,-1.6361,1.30707,-1.08392,-0.0278113,-1.71184,
0.0978,1.63028,0.0311945,14.5757,2.09528,-0.0538675,-3.3069,2.12187,-1.6362,1.31131,-1.08846,-0.0279831,-1.71787,
0.0979,1.63174,0.0314049,14.5676,2.10402,-0.0541993,-3.31851,2.122,-1.63631,1.31554,-1.093,-0.0281555,-1.7239,
0.098,1.63319,0.0316161,14.5594,2.11276,-0.0545323,-3.33012,2.12213,-1.63642,1.31977,-1.09754,-0.0283285,-1.72993,
0.0981,1.63465,0.0318283,14.5513,2.12152,-0.0548665,-3.34173,2.12227,-1.63653,1.32399,-1.10209,-0.0285021,-1.73596,
0.0982,1.6361,0.0320413,14.5432,2.13028,-0.0552018,-3.35334,2.1224,-1.63664,1.32822,-1.10664,-0.0286763,-1.742,
0.0983,1.63756,0.0322552,14.5351,2.13905,-0.0555383,-3.36496,2.12253,-1.63676,1.33244,-1.1112,-0.0288511,-1.74803,
0.0984,1.63901,0.03247,14.5269,2.14783,-0.055876,-3.37658,2.12267,-1.63687,1.33666,-1.11576,-0.0290265,-1.75407,
0.0985,1.64046,0.0326857,14.5188,2.15662,-0.0562148,-3.3882,2.1228,-1.63698,1.34087,-1.12032,-0.0292025,-1.7601,
0.0986,1.64191,0.0329022,14.5107,2.16541,-0.0565548,-3.39982,2.12293,-1.63709,1.34509,-1.12489,-0.0293791,-1.76614,
0.0987,1.64336,0.0331196,14.5026,2.17422,-0.0568959,-3.41145,2.12307,-1.6372,1.3493,-1.12946,-0.0295563,-1.77218,
0.0988,1.64481,0.0333379,14.4945,2.18303,-0.0572382,-3.42308,2.1232,-1.63732,1.3535,-1.13404,-0.0297342,-1.77822,
0.0989,1.64626,0.0335571,14.4864,2.19185,-0.0575817,-3.43471,2.12334,-1.63743,1.35771,-1.13862,-0.0299126,-1.78426,
0.099,1.64771,0.0337772,14.4783,2.20067,-0.0579264,-3.44634,2.12348,-1.63755,1.36191,-1.14321,-0.0300916,-1.7903,
0.0991,1.64915,0.0339981,14.4702,2.20951,-0.0582721,-3.45797,2.12361,-1.63766,1.36611,-1.1478,-0.0302712,-1.79635,
0.0992,1.6506,0.03422,14.4622,2.21835,-0.0586191,-3.4696,2.12375,-1.63778,1.3703,-1.15239,-0.0304515,-1.80239,
0.0993,1.65205,0.0344427,14.4541,2.2272,-0.0589672,-3.48123,2.12389,-1.63789,1.3745,-1.15699,-0.0306323,-1.80843,
0.0994,1.65349,0.0346663,14.446,2.23606,-0.0593165,-3.49287,2.12403,-1.63801,1.37869,-1.16159,-0.0308138,-1.81448,
0.0995,1.65493,0.0348908,14.438,2.24492,-0.059667,-3.50451,2.12416,-1.63813,1.38287,-1.16619,-0.0309958,-1.82052,
0.0996,1.65638,0.0351162,14.4299,2.25379,-0.0600186,-3.51614,2.1243,-1.63824,1.38706,-1.1708,-0.0311785,-1.82657,
0.0997,1.65782,0.0353424,14.4219,2.26267,-0.0603714,-3.52778,2.12444,-1.63836,1.39124,-1.17541,-0.0313617,-1.83261,
0.0998,1.65926,0.0355696,14.4138,2.27155,-0.0607253,-3.53942,2.12458,-1.63848,1.39541,-1.18003,-0.0315456,-1.83866,
0.0999,1.6607,0.0357976,14.4058,2.28044,-0.0610804,-3.55106,2.12472,-1.6386,1.39959,-1.18465,-0.0317301,-1.84471,
0.1,1.66214,0.0360266,14.3978,2.28934,-0.0614367,-3.5627,2.12486,-1.63872,1.40376,-1.18927,-0.0319152,-1.85075,
0.1001,1.66358,0.0362564,14.3897,2.29825,-0.0617941,-3.57434,2.125,-1.63883,1.40792,-1.19389,-0.0321008,-1.8568,
0.1002,1.66502,0.0364871,14.3817,2.30716,-0.0621527,-3.58598,2.12514,-1.63895,1.41209,-1.19852,-0.0322871,-1.86285,
0.1003,1.66646,0.0367187,14.3737,2.31608,-0.0625125,-3.59762,2.12529,-1.63907,1.41625,-1.20316,-0.032474,-1.86889,
0.1004,1.66789,0.0369512,14.3657,2.325,-0.0628734,-3.60926,2.12543,-1.6392,1.4204,-1.20779,-0.0326615,-1.87494,
0.1005,1.66933,0.0371846,14.3577,2.33393,-0.0632355,-3.6209,2.12557,-1.63932,1.42455,-1.21243,-0.0328496,-1.88099,
0.1006,1.67076,0.0374189,14.3497,2.34287,-0.0635987,-3.63254,2.12571,-1.63944,1.4287,-1.21707,-0.0330383,-1.88704,
0.1007,1.6722,0.0376541,14.3418,2.35181,-0.0639632,-3.64418,2.12586,-1.63956,1.43285,-1.22172,-0.0332276,-1.89308,
0.1008,1.67363,0.0378901,14.3338,2.36076,-0.0643287,-3.65582,2.126,-1.63968,1.43699,-1.22637,-0.0334175,-1.89913,
0.1009,1.67506,0.0381271,14.3258,2.36971,-0.0646955,-3.66746,2.12614,-1.63981,1.44113,-1.23102,-0.033608,-1.90518,
0.101,1.67649,0.038365,14.3179,2.37867,-0.0650634,-3.6791,2.12629,-1.63993,1.44526,-1.23567,-0.0337992,-1.91122,
0.1011,1.67793,0.0386037,14.3099,2.38763,-0.0654325,-3.69074,2.12643,-1.64005,1.44939,-1.24033,-0.0339909,-1.91727,
0.1012,1.67936,0.0388434,14.302,2.3966,-0.0658027,-3.70238,2.12658,-1.64018,1.45352,-1.24499,-0.0341832,-1.92331,
0.1013,1.68079,0.039084,14.294,2.40558,-0.0661741,-3.71402,2.12672,-1.6403,1.45764,-1.24965,-0.0343762,-1.92936,
0.1014,1.68221,0.0393254,14.2861,2.41456,-0.0665467,-3.72566,2.12687,-1.64043,1.46176,-1.25432,-0.0345697,-1.93541,
0.1015,1.68364,0.0395678,14.2782,2.42355,-0.0669204,-3.73729,2.12702,-1.64055,1.46587,-1.25899,-0.0347638,-1.94145,
0.1016,1.68507,0.039811,14.2703,2.43254,-0.0672953,-3.74893,2.12716,-1.64068,1.46999,-1.26366,-0.0349586,-1.94749,
0.1017,1.6865,0.0400552,14.2624,2.44154,-0.0676714,-3.76056,2.12731,-1.64081,1.47409,-1.26833,-0.035154,-1.95354,
0.1018,1.68792,0.0403002,14.2545,2.45054,-0.0680486,-3.77219,2.12746,-1.64094,1.47819,-1.27301,-0.0353499,-1.95958,
0.1019,1.68935,0.0405462,14.2466,2.45955,-0.068427,-3.78382,2.12761,-1.64106,1.48229,-1.27769,-0.0355465,-1.96562,
0.102,1.69077,0.040793,14.2387,2.46856,-0.0688065,-3.79545,2.12776,-1.64119,1.48639,-1.28237,-0.0357436,-1.97166,
0.1021,1.69219,0.0410408,14.2308,2.47757,-0.0691872,-3.80708,2.12791,-1.64132,1.49048,-1.28705,-0.0359414,-1.9777,
0.1022,1.69361,0.0412895,14.223,2.48659,-0.0695691,-3.81871,2.12805,-1.64145,1.49456,-1.29174,-0.0361398,-1.98374,
0.1023,1.69504,0.041539,14.2151,2.49562,-0.0699521,-3.83033,2.1282,-1.64158,1.49864,-1.29642,-0.0363388,-1.98978,
0.1024,1.69646,0.0417895,14.2073,2.50464,-0.0703363,-3.84195,2.12835,-1.64171,1.50272,-1.30111,-0.0365383,-1.99582,
0.1025,1.69788,0.0420409,14.1994,2.51368,-0.0707217,-3.85357,2.12851,-1.64184,1.50679,-1.30581,-0.0367385,-2.00186,
0.1026,1.6993,0.0422931,14.1916,2.52271,-0.0711082,-3.86519,2.12866,-1.64197,1.51086,-1.3105,-0.0369393,-2.00789,
0.1027,1.70071,0.0425463,14.1838,2.53176,-0.0714959,-3.87681,2.12881,-1.6421,1.51492,-1.3152,-0.0371407,-2.01393,
0.1028,1.70213,0.0428004,14.176,2.5408,-0.0718847,-3.88842,2.12896,-1.64223,1.51898,-1.3199,-0.0373427,-2.01996,
0.1029,1.70355,0.0430554,14.1682,2.54985,-0.0722747,-3.90003,2.12911,-1.64237,1.52304,-1.3246,-0.0375453,-2.02599,
0.103,1.70496,0.0433113,14.1604,2.5589,-0.0726659,-3.91164,2.12927,-1.6425,1.52709,-1.3293,-0.0377485,-2.03202,
0.1031,1.70638,0.0435681,14.1526,2.56796,-0.0730582,-3.92325,2.12942,-1.64263,1.53113,-1.334,-0.0379523,-2.03805,
0.1032,1.70779,0.0438258,14.1448,2.57702,-0.0734517,-3.93485,2.12957,-1.64277,1.53517,-1.33871,-0.0381567,-2.04408,
0.1033,1.70921,0.0440844,14.137,2.58608,-0.0738463,-3.94645,2.12973,-1.6429,1.53921,-1.34342,-0.0383617,-2.05011,
0.1034,1.71062,0.0443439,14.1293,2.59514,-0.0742421,-3.95805,2.12988,-1.64304,1.54324,-1.34813,-0.0385673,-2.05613,
0.1035,1.71203,0.0446043,14.1215,2.60421,-0.0746391,-3.96965,2.13003,-1.64317,1.54727,-1.35284,-0.0387736,-2.06215,
0.1036,1.71344,0.0448656,14.1138,2.61329,-0.0750372,-3.98124,2.13019,-1.64331,1.55129,-1.35755,-0.0389804,-2.06818,
0.1037,1.71486,0.0451279,14.106,2.62236,-0.0754365,-3.99283,2.13035,-1.64344,1.5553,-1.36227,-0.0391878,-2.0742,
0.1038,1.71626,0.045391,14.0983,2.63144,-0.0758369,-4.00441,2.1305,-1.64358,1.55932,-1.36698,-0.0393958,-2.08021,
0.1039,1.71767,0.0456551,14.0906,2.64052,-0.0762385,-4.016,2.13066,-1.64372,1.56332,-1.3717,-0.0396044,-2.08623,
0.104,1.71908,0.04592,14.0829,2.6496,-0.0766413,-4.02757,2.13081,-1.64385,1.56732,-1.37642,-0.0398137,-2.09225,
0.1041,1.72049,0.0461859,14.0752,2.65869,-0.0770452,-4.03915,2.13097,-1.64399,1.57132,-1.38114,-0.0400235,-2.09826,
0.1042,1.7219,0.0464527,14.0675,2.66778,-0.0774503,-4.05072,2.13113,-1.64413,1.57531,-1.38586,-0.0402339,-2.10427,
0.1043,1.7233,0.0467204,14.0598,2.67687,-0.0778565,-4.06229,2.13129,-1.64427,1.5793,-1.39058,-0.0404449,-2.11028,
0.1044,1.72471,0.0469889,14.0522,2.68596,-0.0782639,-4.07385,2.13145,-1.64441,1.58328,-1.3953,-0.0406566,-2.11629,
0.1045,1.72611,0.0472585,14.0445,2.69505,-0.0786724,-4.08541,2.1316,-1.64455,1.58726,-1.40003,-0.0408688,-2.12229,
0.1046,1.72752,0.0475289,14.0369,2.70415,-0.0790821,-4.09697,2.13176,-1.64469,1.59123,-1.40475,-0.0410816,-2.1283,
0.1047,1.72892,0.0478002,14.0292,2.71325,-0.079493,-4.10852,2.13192,-1.64483,1.5952,-1.40948,-0.0412951,-2.1343,
0.1048,1.73032,0.0480724,14.0216,2.72235,-0.079905,-4.12007,2.13208,-1.64497,1.59916,-1.41421,-0.0415091,-2.1403,
0.1049,1.73172,0.0483456,14.014,2.73145,-0.0803182,-4.13161,2.13224,-1.64511,1.60311,-1.41894,-0.0417237,-2.14629,
0.105,1.73312,0.0486196,14.0064,2.74055,-0.0807325,-4.14315,2.1324,-1.64526,1.60706,-1.42366,-0.041939,-2.15229,
0.1051,1.73452,0.0488946,13.9988,2.74966,-0.081148,-4.15469,2.13256,-1.6454,1.61101,-1.42839,-0.0421548,-2.15828,
0.1052,1.73592,0.0491705,13.9912,2.75877,-0.0815646,-4.16622,2.13273,-1.64554,1.61495,-1.43313,-0.0423712,-2.16427,
0.1053,1.73732,0.0494473,13.9837,2.76787,-0.0819823,-4.17774,2.13289,-1.64569,1.61888,-1.43786,-0.0425882,-2.17025,
0.1054,1.73872,0.049725,13.9761,2.77698,-0.0824013,-4.18926,2.13305,-1.64583,1.62281,-1.44259,-0.0428059,-2.17624,
0.1055,1.74011,0.0500036,13.9685,2.78609,-0.0828213,-4.20078,2.13321,-1.64598,1.62673,-1.44732,-0.0430241,-2.18222,
0.1056,1.74151,0.0502831,13.961,2.7952,-0.0832426,-4.21229,2.13338,-1.64612,1.63065,-1.45205,-0.0432429,-2.1882,
0.1057,1.74291,0.0505635,13.9535,2.80431,-0.083665,-4.22379,2.13354,-1.64627,1.63456,-1.45679,-0.0434623,-2.19418,
0.1058,1.7443,0.0508449,13.946,2.81343,-0.0840885,-4.23529,2.1337,-1.64641,1.63847,-1.46152,-0.0436823,-2.20015,
0.1059,1.74569,0.0511271,13.9384,2.82254,-0.0845132,-4.24678,2.13387,-1.64656,1.64237,-1.46625,-0.0439029,-2.20612,
0.106,1.74709,0.0514103,13.9309,2.83165,-0.084939,-4.25827,2.13403,-1.64671,1.64626,-1.47099,-0.0441242,-2.21209,
0.1061,1.74848,0.0516944,13.9235,2.84077,-0.085366,-4.26976,2.1342,-1.64685,1.65015,-1.47572,-0.044346,-2.21806,
0.1062,1.74987,0.0519793,13.916,2.84988,-0.0857941,-4.28123,2.13436,-1.647,1.65404,-1.48046,-0.0445684,-2.22402,
0.1063,1.75126,0.0522652,13.9085,2.859,-0.0862234,-4.29271,2.13453,-1.64715,1.65791,-1.48519,-0.0447914,-2.22998,
0.1064,1.75265,0.0525521,13.9011,2.86811,-0.0866538,-4.30417,2.13469,-1.6473,1.66178,-1.48993,-0.0450149,-2.23593,
0.1065,1.75404,0.0528398,13.8936,2.87723,-0.0870853,-4.31563,2.13486,-1.64745,1.66565,-1.49466,-0.0452391,-2.24189,
0.1066,1.75543,0.0531284,13.8862,2.88634,-0.0875181,-4.32709,2.13503,-1.6476,1.66951,-1.4994,-0.0454639,-2.24784,
0.1067,1.75682,0.053418,13.8788,2.89545,-0.0879519,-4.33854,2.1352,-1.64775,1.67337,-1.50413,-0.0456893,-2.25378,
0.1068,1.75821,0.0537084,13.8714,2.90457,-0.0883869,-4.34998,2.13536,-1.6479,1.67721,-1.50887,-0.0459153,-2.25973,
0.1069,1.75959,0.0539998,13.864,2.91368,-0.088823,-4.36141,2.13553,-1.64805,1.68106,-1.5136,-0.0461418,-2.26567,
0.107,1.76098,0.0542921,13.8566,2.92279,-0.0892603,-4.37284,2.1357,-1.6482,1.68489,-1.51833,-0.046369,-2.27161,
0.1071,1.76236,0.0545853,13.8492,2.93191,-0.0896988,-4.38427,2.13587,-1.64836,1.68872,-1.52307,-0.0465968,-2.27754,
0.1072,1.76375,0.0548794,13.8418,2.94102,-0.0901383,-4.39568,2.13604,-1.64851,1.69255,-1.5278,-0.0468251,-2.28347,
0.1073,1.76513,0.0551744,13.8345,2.95013,-0.090579,-4.40709,2.13621,-1.64866,1.69636,-1.53253,-0.047054,-2.2894,
0.1074,1.76651,0.0554703,13.8272,2.95924,-0.0910209,-4.41849,2.13638,-1.64882,1.70018,-1.53727,-0.0472836,-2.29532,
0.1075,1.7679,0.0557671,13.8198,2.96835,-0.0914639,-4.42989,2.13655,-1.64897,1.70398,-1.542,-0.0475137,-2.30124,
0.1076,1.76928,0.0560649,13.8125,2.97745,-0.091908,-4.44128,2.13672,-1.64912,1.70778,-1.54673,-0.0477444,-2.30716,
0.1077,1.77066,0.0563635,13.8052,2.98656,-0.0923533,-4.45266,2.13689,-1.64928,1.71157,-1.55146,-0.0479757,-2.31307,
0.1078,1.77204,0.0566631,13.7979,2.99566,-0.0927997,-4.46403,2.13706,-1.64944,1.71536,-1.55619,-0.0482076,-2.31898,
0.1079,1.77342,0.0569636,13.7907,3.00477,-0.0932472,-4.4754,2.13723,-1.64959,1.71914,-1.56092,-0.0484401,-2.32488,
0.108,1.77479,0.057265,13.7834,3.01387,-0.0936959,-4.48676,2.13741,-1.64975,1.72292,-1.56565,-0.0486732,-2.33078,
0.1081,1.77617,0.0575673,13.7761,3.02297,-0.0941457,-4.49811,2.13758,-1.64991,1.72668,-1.57037,-0.0489069,-2.33668,
0.1082,1.77755,0.0578705,13.7689,3.03207,-0.0945966,-4.50946,2.13775,-1.65006,1.73045,-1.5751,-0.0491411,-2.34258,
0.1083,1.77892,0.0581746,13.7617,3.04116,-0.0950487,-4.52079,2.13792,-1.65022,1.7342,-1.57982,-0.049376,-2.34846,
0.1084,1.7803,0.0584796,13.7544,3.05026,-0.0955019,-4.53212,2.1381,-1.65038,1.73795,-1.58455,-0.0496114,-2.35435,
0.1085,1.78167,0.0587855,13.7472,3.05935,-0.0959563,-4.54345,2.13827,-1.65054,1.74169,-1.58927,-0.0498474,-2.36023,
0.1086,1.78305,0.0590924,13.7401,3.06844,-0.0964118,-4.55476,2.13845,-1.6507,1.74543,-1.59399,-0.050084,-2.36611,
0.1087,1.78442,0.0594001,13.7329,3.07753,-0.0968684,-4.56606,2.13862,-1.65086,1.74916,-1.59871,-0.0503212,-2.37198,
0.1088,1.78579,0.0597088,13.7257,3.08661,-0.0973261,-4.57736,2.1388,-1.65102,1.75288,-1.60343,-0.050559,-2.37785,
0.1089,1.78717,0.0600184,13.7186,3.09569,-0.097785,-4.58865,2.13897,-1.65118,1.7566,-1.60815,-0.0507974,-2.38371,
0.109,1.78854,0.0603288,13.7114,3.10477,-0.098245,-4.59993,2.13915,-1.65134,1.7603,-1.61287,-0.0510363,-2.38957,
0.1091,1.78991,0.0606402,13.7043,3.11385,-0.0987061,-4.6112,2.13933,-1.6515,1.76401,-1.61758,-0.0512759,-2.39543,
0.1092,1.79128,0.0609525,13.6972,3.12292,-0.0991683,-4.62247,2.1395,-1.65166,1.7677,-1.6223,-0.051516,-2.40128,
